ax,ay,az,gx,gy,gz,mx,my,mz
0.177298235563218,-5.38978743284037,0.137551843458384,-0.0154205349207005,0.00555800440181792,0.00709140691186338,2.26301510920509,18.718538380617,4.76880174296065
0.377916131951578,-10.7997348674458,0.240120088108055,-0.0336552095533414,0.00710779136748143,0.0139502889275873,4.33322803430094,37.9243603260854,10.2945235832112
0.341880408648155,-9.453966305068,0.212589050009399,-0.029250759698646,0.0103701360792875,0.0118899392553114,3.3990201041774,32.8874323808705,10.0532237679291
0.336160722516732,-10.1884720511615,0.281125343687075,-0.0327672243801969,0.0141757046561128,0.0139973844627681,4.66655609504815,34.4858006824807,10.7012032992134
0.270527542179684,-9.77177364657787,0.282383350828159,-0.034539938630815,-0.00138082786558087,0.0110373194280928,3.68740594400482,33.7421819147292,9.70165797324877
0.255278287291328,-10.0226848543287,0.268674575868978,-0.0331807623384485,-0.00857512415948603,0.0114260443523957,3.53383997907665,34.4564096906722,9.73369840964547
0.330761667190255,-9.84071866500334,0.265183369293761,-0.0365828854894023,-0.0171801862300756,0.0142468383446786,3.96811947115457,33.6240480778303,9.61375336419887
0.348280780132407,-9.95453624920206,0.237515995533768,-0.0369883085614285,-0.0229784988050626,0.0139985214848863,3.15291894082834,34.0163389686609,9.70597948458959
0.34543407821715,-9.91810138166528,0.215305193565098,-0.0375560918761078,-0.0197192957407701,0.012543436278351,4.12980870075107,33.979253182103,9.61957385245726
0.390571601025217,-9.94580962137912,0.244829993112222,-0.037267730532285,-0.0177588603136375,0.0131961129897728,3.6598344292812,35.3830139830062,9.68485945176388
0.377678126921399,-9.92665598537933,0.201283444926264,-0.0365291766771114,-0.0195422318379155,0.018474338513956,2.65834071077556,35.4757844644842,9.07952555877693
0.364713774818696,-9.9082924500088,0.172389448146776,-0.0323810132050508,-0.0138520817892062,0.0180285831558287,2.87521861692005,35.0439391145776,9.32936296038396
0.338860778625064,-9.91027566994279,0.192843587448193,-0.0325007056446592,-0.00412332950177804,0.0172862049996061,3.66098847025018,34.0810806231176,9.94983699136146
0.308800435517991,-9.91905318378686,0.152294503403191,-0.0342750217391899,0.00030229412573168,0.0151473963802409,4.95321077225115,34.3193545341384,9.30332148709155
0.304469126958255,-9.93345614423145,0.15968596277388,-0.0258191194374937,0.00579386379268648,0.014145324582435,4.4598726366269,34.104647440618,8.53261678700467
0.331149421771311,-9.90558374169189,0.209569740670341,-0.0284495373101004,0.00757153082793307,0.0168076769850396,3.85987651409428,33.6515298111847,8.91654379907091
0.316458549969507,-9.92503198720072,0.328163177216584,-0.0368318159699596,0.00139427350790676,0.0187726797829817,4.28218143846821,33.9040061649806,9.53943168734632
0.323008205630326,-9.98050091373682,0.254835231156289,-0.0340841087722126,-0.0111456513754892,0.0167823557172747,2.90271418625842,34.29892211459,8.93815461250692
0.332581422515901,-9.94046375418001,0.236323536750684,-0.0296101573708119,-0.0149430390216833,0.0192681437942889,3.62454910740899,34.4267677261098,9.16795177030589
0.370290391841466,-9.91249605412323,0.309753371454249,-0.0335544405034216,-0.0213262181374216,0.0210409188874929,2.90575681463109,33.5998653099677,9.01979468587496
0.366383060003026,-9.94008700206837,0.148418754187951,-0.0366856985559034,-0.0196304652062003,0.0207426713690549,3.20715571099781,34.6175755753678,9.43974736814447
0.421936877140418,-9.94906257507089,0.183923848965728,-0.0275620184062094,-0.00589909770801011,0.0181007652755526,2.92366599734479,33.5636927518804,9.39863238770348
0.45502998704487,-9.93920856494415,0.209616554702445,-0.0326443843513189,-0.00783528226798479,0.0222808375070605,3.61214510752372,33.6811450752081,9.87764685768981
0.505754946162362,-9.94360443455365,0.113062542783249,-0.0356745595679495,0.0024847945610917,0.0178932212121425,4.99195936125785,33.777577361843,9.62375634220478
0.525591072646302,-9.90807490593771,0.1184853378732,-0.0304140223021483,0.0281028224628363,0.0189950206300522,3.53743399177355,33.9073411798547,9.81079499869532
0.452129631773747,-9.90684594625239,0.139883525529774,-0.0319979535372624,0.046145816716191,0.0223548712300423,3.69731172998864,35.0982990119684,9.21521094094155
0.342345635597933,-9.95746193876281,0.156836967373753,-0.0292262027016389,0.0551865747717123,0.0199200128681052,4.74540882234778,34.2945014820977,9.86908907787507
0.246981409890281,-9.91986217500691,0.223800639015661,-0.025998277866562,0.0471240604743894,0.0248540473124275,4.39122387362653,34.7916766839226,8.96710610528995
0.195165795513713,-9.87325965385408,0.235762494061367,-0.0284946774263747,0.0400063061709119,0.0314337710694206,4.35956525825177,33.5649197801544,8.3337308544482
0.379962232607218,-9.9197249733858,0.181795891944491,-0.0321333304922433,0.0471327871855653,0.0282310542879889,4.08513584677887,34.2168100458424,8.94668187563473
0.588053990900204,-9.97301612215442,0.210706333842696,-0.0213333918210361,0.0444897121844873,0.0223921212092751,2.94816288540854,33.556660557447,9.21660057879893
0.550334000994151,-9.91645929965445,0.124970869761913,-0.0103064585095718,0.0535853967826821,0.0233970439743852,3.89695454735486,33.7503421809545,9.24921498109978
0.350758738870545,-9.92669120045289,0.000889443866654396,-0.010958634552171,0.0959718038223542,0.0317371235159323,4.32631465022576,34.1252536476517,10.3645774859622
0.318828877480867,-9.97258650736151,0.0659059116114323,-0.0121901904772548,0.120139770767531,0.0289924676778866,3.48456221510028,34.1901303304394,9.25792386141426
0.411989157615019,-9.96792736339324,0.142075939663671,-0.0199170759743436,0.105670512871378,0.0239073419775771,3.24232844532988,33.5610007817817,9.11807962537181
0.407933099077395,-9.92548119384907,0.0629673404289989,-0.0159056159180132,0.110391675329697,0.0243140964793271,3.99111356690972,34.0718704063979,9.60848521100935
0.28552749563945,-9.90343803258158,0.0993442370362593,-0.0112421846633266,0.13454800303844,0.0246986250928926,4.36980149890764,33.3262968389728,9.32933223078116
0.225040317216709,-9.89382737699136,0.285146401764125,-0.0182899615558999,0.129488745810572,0.0271524843809433,4.40954253609715,33.5822464124913,10.9490769247
0.176187913831427,-9.9233772943229,0.39119693668312,-0.0211836808186037,0.111014674914921,0.0294237947448369,3.15501242619985,32.8493762066242,10.1838862507505
0.169025849750687,-9.94561045123944,0.405506731244822,-0.0257858542074923,0.088992933452301,0.0257069270302581,3.39759140998173,33.5322682675054,9.58232291571701
