y
38.57492686120452
18.414965092766707
34.06819144192471
40.601088553501135
35.68572446443327
25.358897100950063
24.6727274115099
33.17123717326453
17.695693815389586
20.37080012863521
29.26023558270249
15.419478587207909
24.52860622730354
25.718699438314534
28.684507616915244
14.233774838529156
15.353559069053041
12.253275732022093
28.85217164957211
32.265650422484825
18.233716267187386
18.6452117430904
26.83228926268041
33.02019873153145
34.55945518354793
18.92008437504647
16.37295710412349
23.453949244423672
14.63900308706686
9.905987342856198
23.148355823975123
20.022055394931957
18.267442677332696
31.298599996223526
30.40852982083596
36.066301253947856
19.482280815614747
21.09804822171576
16.947790497083698
28.342625818887864
29.55833783279321
20.011205762724888
24.141403098501794
