ax,ay,az,gx,gy,gz,mx,my,mz
0.301194289343937,-0.065146549892444,9.83796386103399,-0.00135670341773054,-0.00137452878309555,-0.000753637756169258,-2.69937425902611,-8.76009065416819,-30.9712401841145
0.335280802976629,-0.0654257997439109,9.81163796193798,-0.00323712055179969,0.000442552999080711,-0.0017900118712709,-3.51191397338419,-8.96839144093363,-30.623059109332
0.309767963362147,-0.0605385360523846,9.80873728847126,-0.00129132147610265,0.000366563280279607,-0.000857656633683933,-3.68189548757241,-7.93256567314339,-31.0391350706635
0.324922496119463,-0.0533945929887377,9.83865785538629,-0.00357443166504088,0.00132387453639681,0.00038717608968747,-3.72012327998367,-8.24832270598565,-31.8731201895403
0.340471186753599,-0.0909240057440741,9.80668979539848,-0.00179301154059413,-0.0010059198616369,-0.000109686982907927,-1.80881040907209,-9.03900571249448,-29.6730725553196
0.299106877974757,-0.070953621633424,9.81992463822895,-0.00202935600613827,0.000272785382599578,-0.000344014158836345,-2.35108391259169,-8.86438585286609,-30.4830628189594
0.328204362699625,-0.0855322928523705,9.82234893622512,0.000558774758560993,0.00124668723758455,0.000505080943971191,-2.74673664937187,-8.37196937715883,-31.0296978254271
0.319100642203802,-0.0687594454351855,9.83908460577544,-0.00190750210558334,0.000437227297866624,-0.000132792046137833,-3.25377657471897,-8.23611225631644,-30.1537155981622
0.306107848220662,-0.0695440637468149,9.82605472197958,-0.00247731760536457,0.000274596624682021,-0.00181061180360116,-1.88057384892146,-8.75319348397631,-30.0530844946414
0.337396649999299,-0.0742028632545575,9.840104084913,-0.00289499757344961,-3.20769628703934e-06,-0.000796427767668483,-2.80183543183628,-9.10621790462217,-30.1001860378113
0.327817968782621,-0.072580014817873,9.82556463165696,-0.0020593077096893,0.000382328511375995,0.00148383725826267,-3.43478642318454,-8.8354679419533,-30.7053014678976
0.316018715865235,-0.0676445134919642,9.82683775900788,-0.00334937622085593,-0.000562080525583494,0.000103711569146815,-3.98480227017915,-8.02322137555737,-29.8071532536817
0.305984162228426,-0.0586249209105314,9.82472371252575,-0.00027302608824541,0.000140470149332912,-0.000294516367097602,-3.68636255693859,-8.32646865889874,-29.7448484900206
0.312550270666898,-0.0809588688339466,9.81165201191811,-0.000616035037039041,0.000974467682261201,-0.00111914669309011,-3.59261058086575,-8.43913746225343,-29.850983054868
0.320019826306812,-0.0798906638557935,9.81074776851045,-0.00145954593841073,-0.000542918094374891,-0.000631205626835946,-3.31546699424857,-9.36764222076118,-31.5928577548834
0.304272107189282,-0.0841234964682357,9.81919081433436,-0.00112144282263575,-0.000959118240282687,-0.00141679177836656,-2.42010855968733,-9.18881209454011,-30.9098280489482
0.319015954603192,-0.0792681580720922,9.83222944838627,0.000405507511262734,0.00017191276370001,-0.000239253812621582,-3.36570489098553,-8.16411863525625,-30.7643704618618
0.324954249560868,-0.0741993351929955,9.81792620399696,-0.0015768038571666,0.00191060071343278,-0.00227181567770648,-3.43584720222795,-9.31091181508945,-31.0920495543528
0.341637486779587,-0.0733103693513906,9.8103596436442,-0.00100162522272731,-0.000184465904538934,-0.000874579250526643,-3.88159387842573,-9.2390836358835,-30.5309383644185
0.323992870413909,-0.0695738237151873,9.82463477433607,-0.00283881220475654,0.000319536293753135,0.00118045549342835,-3.65191905274147,-9.01217045552606,-29.7345055292401
0.31547823734634,-0.0742915986183145,9.80190444632246,-0.00273587135310969,2.22418012470016e-05,0.000221315656862299,-3.85940534032237,-7.81293167125131,-30.6237178418387
0.32565493357298,-0.0686633011372502,9.83356829779629,-0.0028240961160321,0.00112425958316657,-0.00169592043815259,-2.77112147412987,-9.5431906745401,-31.5022600149099
